Date,Price_USD,Volume,Marketcap,Unique_Addresses,Transactions,Difficulty,Total_Bitcoins
2013-12-27,763.280029296875,46862700.0,8955394563.5,95474.0,47777.0,1180923195.26,12185975.0
2013-12-28,737.97998046875,32505800.0,8869918644.0,93084.0,48009.0,1180923195.26,12189725.0
2013-12-29,728.0499877929688,19011300.0,9082103621.25,94132.0,56501.0,1180923195.25803,12189000.0
2013-12-30,741.3499755859375,20707700.0,9217167990.25,108166.0,52382.0,1180923195.26,12198800.0
2013-12-31,760.3200073242188,20897300.0,9191325349.25,83356.0,48847.0,1180923195.26,12203800.0
2014-01-01,754.969970703125,22489400.0,9403308145.0,85153.0,48424.0,1180923195.25803,12200575.0
2014-01-02,773.4400024414062,38489500.0,9781073920.75,125864.0,63821.0,1418481395.26,12211525.0
2014-01-03,802.8499755859375,37810100.0,9980135396.0,103502.0,60980.0,1418481395.26,12212325.0
2014-01-04,823.27001953125,38005000.0,10477362436.8,99666.0,55761.0,1418481395.26264,12219725.0
2014-01-05,858.5499877929688,72898496.0,11379660685.2,152700.0,67597.0,1418481395.26,12224150.0
2014-01-06,936.0499877929688,85565696.0,11620533603.2,121152.0,67358.0,1418481395.26,12224150.0
2014-01-07,946.489990234375,81311696.0,9808299600.0,121168.0,62884.0,1418481395.26264,12233750.0
2014-01-08,795.989990234375,74175600.0,10310363180.0,114730.0,58365.0,1418481395.26,12238275.0
2014-01-09,841.469970703125,59998600.0,10365397028.0,112691.0,59031.0,1418481395.26,12235875.0
2014-01-10,846.6900024414062,31876800.0,10634081648.0,108863.0,56464.0,1418481395.26264,12248500.0
2014-01-11,867.3200073242188,44754200.0,11195636163.8,98958.0,49308.0,1418481395.26,12247475.0
2014-01-12,919.5999755859376,39623500.0,10578653197.5,110334.0,50537.0,1789546951.05,12258325.0
2014-01-13,860.1900024414062,45580900.0,10312375950.0,133710.0,55579.0,1789546951.05324,12262175.0
2014-01-14,843.1699829101562,20829800.0,10218535832.2,115087.0,60392.0,1789546951.05,12259225.0
2014-01-15,833.1199951171875,28107200.0,10561305975.0,110024.0,61612.0,1789546951.05,12271450.0
2014-01-16,860.2899780273438,19149300.0,10255185612.0,108455.0,58397.0,1789546951.05324,12270750.0
2014-01-17,834.489990234375,39031700.0,10000663202.0,95634.0,53290.0,1789546951.05,12279350.0
2014-01-18,816.0700073242188,18052700.0,10315662000.0,94782.0,51573.0,1789546951.05,12283950.0
2014-01-19,839.6599731445312,24365700.0,10699504086.0,95238.0,58819.0,1789546951.05324,12282175.0
2014-01-20,871.3900146484375,27652700.0,10694453430.0,136930.0,71521.0,1789546951.05,12292825.0
2014-01-21,869.6500244140625,18997300.0,10620283205.2,131062.0,72577.0,1789546951.05,12297575.0
2014-01-22,867.2100219726562,18453700.0,10399573174.0,132174.0,63527.0,1789546951.05324,12294000.0
2014-01-23,845.4600219726562,15607100.0,10113558120.0,127984.0,67893.0,2193847870.17,12306925.0
2014-01-24,822.4299926757812,34912000.0,9810138292.5,108098.0,65600.0,2193847870.17,12306150.0
2014-01-25,796.239990234375,24303900.0,10509539618.8,107992.0,51630.0,2193847870.17428,12314800.0
2014-01-26,853.6799926757812,32224300.0,10902798632.0,145032.0,60746.0,2193847870.17,12318825.0
2014-01-27,884.5999755859375,49233600.0,9503544084.75,135152.0,64374.0,2193847870.17,12318250.0
2014-01-28,774.02001953125,44875500.0,10013251363.5,134406.0,61786.0,2193847870.17428,12326925.0
2014-01-29,809.9600219726562,17984400.0,10182659550.0,129214.0,60919.0,2193847870.17,12330925.0
2014-01-30,826.02001953125,29918200.0,10100339387.2,132531.0,60799.0,2193847870.17,12330150.0
2014-01-31,818.4299926757812,17107900.0,10238411820.0,131259.0,56840.0,2193847870.17428,12340450.0
2014-02-01,828.6099853515625,19668700.0,10275202812.0,112877.0,50400.0,2193847870.17,12344900.0
2014-02-02,832.9000244140625,11300900.0,10190038654.2,152868.0,52483.0,2193847870.17,12341775.0
2014-02-03,824.0800170898438,13940100.0,10174774202.2,151697.0,65812.0,2193847870.17428,12353975.0
2014-02-04,823.77001953125,16609700.0,10229342305.0,139743.0,67952.0,2621404453.06,12353550.0
2014-02-05,829.9600219726562,22395100.0,10034436285.5,142991.0,67529.0,2621404453.06,12362425.0
2014-02-06,815.5900268554688,50108700.0,9662791118.75,143631.0,71870.0,2621404453.06462,12366550.0
2014-02-07,783.2000122070312,113643000.0,8810607000.0,131014.0,64069.0,2621404453.06,12365575.0
2014-02-08,699.5700073242188,38742600.0,8337738240.0,112334.0,65009.0,2621404453.06,12374700.0
2014-02-09,671.4600219726562,39311400.0,8451228950.0,110355.0,67622.0,2621404453.06462,12378525.0
2014-02-10,681.3200073242188,112758000.0,8430742782.0,121449.0,62872.0,2621404453.06,12377400.0
2014-02-11,683.5,72745200.0,8323817195.0,121999.0,67229.0,2621404453.06,12386875.0
2014-02-12,672.3800048828125,25367600.0,8073458481.0,124023.0,66888.0,2621404453.06462,12391375.0
2014-02-13,651.0800170898438,38588100.0,7500376176.0,148377.0,76660.0,2621404453.06,12389250.0
2014-02-14,601.1699829101562,102506000.0,8206805878.25,127810.0,74889.0,2621404453.06,12400650.0
2014-02-15,660.9000244140625,26709200.0,8072579656.0,128245.0,56785.0,2621404453.06462,12401425.0
2014-02-16,651.2999877929688,40061700.0,7650358836.75,114626.0,57119.0,3129573174.52,12409625.0
2014-02-17,614.22998046875,31948400.0,7772386462.0,163002.0,60853.0,3129573174.52,12413800.0
2014-02-18,627.1599731445312,20015100.0,7779035355.0,132286.0,66351.0,3129573174.52229,12413625.0
2014-02-19,625.969970703125,13897800.0,7737830115.25,159962.0,71666.0,3129573174.52,12422850.0
2014-02-20,623.0900268554688,46905000.0,6909538974.0,165370.0,71144.0,3129573174.52,12427050.0
2014-02-21,556.8800048828125,47308100.0,7135603064.0,156400.0,59691.0,3129573174.52229,12425750.0
2014-02-22,574.239990234375,31254000.0,7526808472.5,142019.0,58632.0,3129573174.52,12435700.0
2014-02-23,606.469970703125,31434400.0,7534325866.5,167219.0,60198.0,3129573174.52,12440250.0
2014-02-24,606.0399780273438,57893900.0,6796971990.0,193162.0,84004.0,3129573174.52229,12438000.0
2014-02-25,540.239990234375,126314000.0,6704461434.0,166920.0,71527.0,3129573174.52,12449025.0
2014-02-26,537.0399780273438,64642700.0,7254505067.25,164199.0,71897.0,3129573174.52,12453575.0
2014-02-27,581.6500244140625,25540800.0,7208406719.0,162312.0,71658.0,3129573174.52229,12450325.0
2014-02-28,579.7000122070312,28076100.0,6843353923.5,151446.0,63344.0,3815723798.81,12461975.0
2014-03-01,549.9199829101562,18668100.0,7049084308.0,139563.0,63402.0,3815723798.81,12462775.0
2014-03-02,567.22998046875,7950760.0,6978524071.75,134483.0,72585.0,3815723798.81463,12469250.0
2014-03-03,562.5599975585938,96056896.0,8326933812.0,201394.0,85916.0,3815723798.81,12472725.0
2014-03-04,668.239990234375,55344600.0,8317230355.5,180104.0,84600.0,3815723798.81,12476750.0
2014-03-05,666.239990234375,22461900.0,8304000851.5,172202.0,71619.0,3815723798.81463,12474675.0
2014-03-06,664.52001953125,16068100.0,8286267327.0,154757.0,69559.0,3815723798.81,12484975.0
2014-03-07,664.3099975585938,34150800.0,7855629815.0,154394.0,72345.0,3815723798.81,12489350.0
2014-03-08,629.6599731445312,18654200.0,7712151171.25,149419.0,61289.0,3815723798.81463,12487050.0
2014-03-09,616.3099975585938,15396500.0,7958687808.0,164890.0,66786.0,3815723798.81,12497575.0
2014-03-10,636.3300170898438,20639800.0,7846433315.0,152037.0,70884.0,3815723798.81,12501775.0
2014-03-11,627.9500122070312,11732500.0,7928102949.75,155145.0,76019.0,3815723798.81463,12499300.0
2014-03-12,631.9099731445312,18621200.0,7905832725.0,165883.0,75356.0,4250217919.87,12510200.0
2014-03-13,633.6199951171875,11634900.0,7983960982.0,139218.0,72805.0,4250217919.87,12513675.0
2014-03-14,638.1400146484375,11913800.0,7869180480.0,135298.0,65898.0,4250217919.86954,12511700.0
2014-03-15,629.3699951171875,4342080.0,7963443153.0,121995.0,58730.0,4250217919.87,12522000.0
2014-03-16,636.5,5277290.0,7903422085.5,140722.0,59332.0,4250217919.87,12526450.0
2014-03-17,630.9199829101562,14648200.0,7796513248.98,162111.0,57881.0,4250217919.86954,12523675.0
2014-03-18,621.8380126953125,24011500.0,7704183117.6,130586.0,67419.0,4250217919.87,12533950.0
2014-03-19,613.89599609375,14228900.0,7644702124.8,141026.0,73804.0,4250217919.87,12538125.0
2014-03-20,609.7449951171875,20572900.0,7382675345.5,136364.0,73981.0,4250217919.86954,12535450.0
2014-03-21,588.2940063476562,38414100.0,7168656262.0,137388.0,69139.0,4250217919.87,12547050.0
2014-03-22,571.1799926757812,17360700.0,7090150172.0,131768.0,66673.0,4250217919.87,12547650.0
2014-03-23,565.7639770507812,9288400.0,7045871924.8,126956.0,67382.0,4250217919.86954,12557150.0
2014-03-24,562.5070190429688,22706900.0,7326517066.6,145432.0,72484.0,5006860589.21,12560925.0
2014-03-25,585.0260009765625,14020100.0,7335179951.93,146464.0,71883.0,5006860589.21,12559900.0
2014-03-26,583.4819946289062,16401100.0,7298672082.0,146839.0,70940.0,5006860589.2054,12569050.0
2014-03-27,580.2570190429688,62225400.0,5923615601.7,163425.0,69155.0,5006860589.21,12573625.0
2014-03-28,477.14300537109375,58828300.0,6232801683.6,126941.0,67079.0,5006860589.21,12571950.0
2014-03-29,501.7130126953125,11147100.0,6178428029.4,127427.0,55333.0,5006860589.2054,12581625.0
2014-03-30,492.37200927734375,42958300.0,5791419542.98,137342.0,63096.0,5006860589.21,12585825.0
2014-03-31,462.2990112304688,28254000.0,5752294437.05,157020.0,65448.0,5006860589.21,12584000.0
2014-04-01,457.0,35685800.0,6023351178.12,155429.0,66756.0,5006860589.2054,12594925.0
2014-04-02,479.1369934082031,49647600.0,5506313796.5,137224.0,67292.0,5006860589.21,12596125.0
2014-04-03,436.4440002441406,40765500.0,5604036051.35,144468.0,67075.0,5006860589.21,12605150.0
2014-04-04,445.66400146484375,22925500.0,5641613449.35,154707.0,59610.0,5006860589.2054,12609625.0
2014-04-05,446.6749877929688,13404500.0,5824866675.82,163904.0,47456.0,6119726089.13,12608050.0
2014-04-06,463.3970031738281,10241400.0,5808861023.23,134360.0,50010.0,6119726089.13,12616825.0
2014-04-07,461.4739990234375,15616600.0,5670830649.57,136394.0,70101.0,6119726089.12815,12620725.0
2014-04-08,447.6130065917969,10921600.0,5718579640.4,144875.0,64278.0,6119726089.13,12620425.0
2014-04-09,453.177001953125,13204400.0,5589580215.0,165795.0,65153.0,6119726089.13,12628725.0
2014-04-10,442.2560119628906,55868300.0,4611917256.8,159374.0,66874.0,6119726089.12815,12632450.0
2014-04-11,363.7099914550781,62562800.0,5318033924.5,124543.0,51907.0,6119726089.13,12632500.0
2014-04-12,420.8890075683594,19226500.0,5321874505.8,150009.0,47740.0,6119726089.13,12641425.0
2014-04-13,421.46099853515625,22493500.0,5234667258.6,156895.0,64331.0,6119726089.12815,12645975.0
2014-04-14,414.8280029296875,50730200.0,5802302128.35,166401.0,74882.0,6119726089.13,12644600.0
2014-04-15,458.37298583984375,49561000.0,6522974947.95,142870.0,72809.0,6119726089.13,12654575.0
2014-04-16,522.1849975585938,56480100.0,6674473792.25,149841.0,67212.0,6119726089.12815,12658925.0
2014-04-17,529.0670166015625,34025500.0,6278792387.4,123771.0,56600.0,6978842649.59,12657050.0
2014-04-18,495.7980041503906,19042400.0,6074116359.88,127435.0,56996.0,6978842649.59,12666900.0
2014-04-19,479.5820007324219,19588200.0,6353700028.75,118692.0,49394.0,6978842649.59238,12671150.0
2014-04-20,501.7510070800781,12103100.0,6312896983.8,124225.0,57961.0,6978842649.59,12669525.0
2014-04-21,497.739013671875,15171400.0,6284666434.5,150856.0,58110.0,6978842649.59,12679425.0
2014-04-22,495.4549865722656,11670900.0,6187034895.3,162297.0,72147.0,6978842649.59238,12683800.0
2014-04-23,488.3590087890625,9814530.0,6231920620.93,129810.0,67659.0,6978842649.59,12681750.0
2014-04-24,490.8250122070313,13009400.0,6350012524.62,157853.0,72694.0,6978842649.59,12691575.0
2014-04-25,500.0870056152344,46856500.0,5857079867.2,154706.0,58437.0,6978842649.59238,12696025.0
2014-04-26,461.7049865722656,12214600.0,5822776641.82,147987.0,50392.0,6978842649.59,12694425.0
2014-04-27,457.2420043945313,10949500.0,5542720307.0,133142.0,52629.0,6978842649.59,12704350.0
2014-04-28,430.7160034179688,23876600.0,5593864953.5,146280.0,64207.0,6978842649.59238,12708300.0
2014-04-29,439.9830017089844,16401400.0,5683724523.93,137816.0,63947.0,8000872135.97,12706825.0
2014-04-30,446.8900146484375,15244900.0,5690810164.88,134499.0,63657.0,8000872135.97,12716150.0
2014-05-01,447.6329956054688,12871800.0,5821425472.0,132989.0,60401.0,8000872135.96816,12720400.0
2014-05-02,457.364013671875,10394200.0,5716625926.82,103028.0,56112.0,8000872135.97,12719200.0
2014-05-03,449.4030151367188,9849640.0,5570422953.55,138218.0,54157.0,8000872135.97,12727800.0
2014-05-04,438.5169982910156,5621260.0,5554777405.65,136682.0,63433.0,8000872135.96816,12730925.0
2014-05-05,434.7820129394531,10004800.0,5518951942.35,144937.0,76736.0,8000872135.97,12731250.0
2014-05-06,433.364013671875,12507300.0,5463474513.0,137586.0,77228.0,8000872135.97,12739650.0
2014-05-07,429.3410034179688,18332200.0,5590798950.5,139545.0,68393.0,8000872135.96816,12743550.0
2014-05-08,438.6789855957031,9446580.0,5609810850.07,140925.0,67693.0,8000872135.97,12743500.0
2014-05-09,440.1780090332031,10347900.0,5730133342.9,119139.0,66293.0,8000872135.97,12752125.0
2014-05-10,450.45599365234375,6682600.0,5795543100.55,115894.0,51666.0,8000872135.96816,12756275.0
2014-05-11,453.9200134277344,12251700.0,5598956479.2,130988.0,70064.0,8853416309.13,12755750.0
2014-05-12,438.3030090332031,7383770.0,5633629020.6,125036.0,74418.0,8853416309.13,12764450.0
2014-05-13,441.531005859375,7682670.0,5625308533.07,126152.0,70031.0,8853416309.1278,12768200.0
2014-05-14,440.5920104980469,9472960.0,5669111765.9,151809.0,72761.0,8853416309.13,12767800.0
2014-05-15,444.135986328125,7362980.0,5712906334.2,127748.0,74893.0,8853416309.13,12776900.0
2014-05-16,447.385986328125,6475100.0,5725217915.3,123629.0,55577.0,8853416309.1278,12781475.0
2014-05-17,448.1170043945313,2945790.0,5737967926.6,151855.0,50661.0,8853416309.13,12779850.0
2014-05-18,448.7009887695313,2857830.0,5706165792.6,127935.0,49912.0,8853416309.13,12789750.0
2014-05-19,446.0759887695313,6242620.0,5706978471.22,137175.0,69552.0,8853416309.1278,12794225.0
2014-05-20,446.3049926757813,40327500.0,6214911438.6,145579.0,71120.0,8853416309.13,12792500.0
2014-05-21,485.7999877929688,14626000.0,6294422409.25,129318.0,68905.0,8853416309.13,12802850.0
2014-05-22,492.0490112304688,33086500.0,6716604600.2,137973.0,74593.0,8853416309.1278,12806800.0
2014-05-23,525.7150268554688,34934700.0,6662964359.35,113362.0,58146.0,10455720138.5,12804675.0
2014-05-24,521.051025390625,11499300.0,6727963028.4,159903.0,52872.0,10455720138.5,12814775.0
2014-05-25,525.22802734375,47010300.0,7325371780.1,165704.0,65795.0,10455720138.4848,12819000.0
2014-05-26,571.3930053710938,29959800.0,7479335238.4,145771.0,67040.0,10455720138.5,12816650.0
2014-05-27,582.5880126953125,38032000.0,7325147498.6,161438.0,68524.0,10455720138.5,12826650.0
2014-05-28,571.9149780273438,19289000.0,7402205098.8,156184.0,65930.0,10455720138.4848,12829925.0
2014-05-29,576.3300170898438,18707800.0,7290260762.0,137258.0,66935.0,10455720138.5,12828450.0
2014-05-30,568.177001953125,31985400.0,7897757907.5,123216.0,65127.0,10455720138.5,12837800.0
2014-05-31,615.68701171875,15107100.0,8007248675.68,123644.0,52976.0,10455720138.4848,12842275.0
2014-06-01,623.6929931640625,45259100.0,8094125581.35,140278.0,61179.0,10455720138.5,12840025.0
2014-06-02,629.64501953125,45450200.0,8487587033.1,162366.0,64434.0,10455720138.5,12851450.0
2014-06-03,660.5499877929688,40653700.0,8580309811.88,160756.0,66435.0,10455720138.4848,12851825.0
2014-06-04,666.7739868164062,37731500.0,8249183076.95,148891.0,66695.0,10455720138.5,12859650.0
2014-06-05,641.072021484375,29621300.0,8478552323.5,150478.0,66945.0,11756551916.9,12863350.0
2014-06-06,659.2830200195312,18680100.0,8409353268.4,143645.0,53216.0,11756551916.904,12863700.0
2014-06-07,653.52197265625,15855300.0,8428206588.9,153084.0,47730.0,11756551916.9,12870925.0
2014-06-08,654.9940185546875,8614190.0,8445489606.5,128287.0,48308.0,11756551916.9,12874325.0
2014-06-09,655.6400146484375,19065400.0,8358149330.65,137265.0,65460.0,11756551916.904,12878750.0
2014-06-10,650.0419921875,17913400.0,8412294411.25,141736.0,61611.0,11756551916.9,12875500.0
2014-06-11,653.18798828125,25163800.0,8155307438.5,140825.0,62827.0,11756551916.9,12886275.0
2014-06-12,633.427978515625,50818800.0,7564343900.0,146361.0,65091.0,11756551916.904,12890475.0
2014-06-13,585.6959838867188,35700700.0,7737046326.73,136421.0,58961.0,11756551916.9,12887650.0
2014-06-14,600.7459716796875,38481200.0,7445594334.05,156871.0,53596.0,11756551916.9,12899525.0
2014-06-15,575.927978515625,23580900.0,7649361649.6,156625.0,65347.0,11756551916.904,12899700.0
2014-06-16,592.6489868164062,28677500.0,7642482234.0,157183.0,67270.0,11756551916.9,12909050.0
2014-06-17,591.5859985351562,18597300.0,7886300054.8,153204.0,70077.0,13462580114.5,12913300.0
2014-06-18,609.7670288085938,17862000.0,7851200009.9,144626.0,62320.0,13462580114.5253,12911750.0
2014-06-19,608.0700073242188,12803800.0,7726000792.2,142279.0,59884.0,13462580114.5,12921700.0
2014-06-20,597.4019775390625,18134100.0,7678074489.75,131691.0,57381.0,13462580114.5,12926425.0
2014-06-21,593.677978515625,9256290.0,7691773954.8,130125.0,50429.0,13462580114.5253,12923925.0
2014-06-22,595.9039916992188,10877700.0,7788609492.83,125908.0,56648.0,13462580114.5,12935200.0
2014-06-23,602.1610107421875,14053800.0,7684029467.2,149893.0,60216.0,13462580114.5,12935900.0
2014-06-24,593.969970703125,14144900.0,7536340172.7,148534.0,63760.0,13462580114.5253,12944800.0
2014-06-25,581.8090209960938,20687700.0,7331658430.4,141973.0,62354.0,13462580114.5,12949075.0
2014-06-26,566.1370239257812,14655900.0,7525767735.27,143429.0,61432.0,13462580114.5,12947700.0
2014-06-27,581.2969970703125,20814600.0,7737366939.75,144281.0,56883.0,13462580114.5253,12958425.0
2014-06-28,599.0770263671875,13398100.0,7730991679.22,159773.0,52251.0,16818461371.2,12962775.0
2014-06-29,596.3319702148438,8897470.0,7813280834.62,136152.0,49922.0,16818461371.2,12959750.0
2014-06-30,602.6199951171875,46422400.0,8296103744.68,153158.0,71054.0,16818461371.1611,12969350.0
2014-07-01,641.3909912109375,38446300.0,8311317900.6,152310.0,67724.0,16818461371.2,12972825.0
2014-07-02,641.0369873046875,25768200.0,8444194978.48,142946.0,66728.0,16818461371.2,12971600.0
2014-07-03,650.7689819335938,18949000.0,8372189412.0,135992.0,61901.0,16818461371.1611,12980150.0
2014-07-04,644.64599609375,22237200.0,8187107455.8,107662.0,48515.0,16818461371.2,12983950.0
2014-07-05,629.9509887695312,9105940.0,8199437572.15,163209.0,49954.0,16818461371.2,12983300.0
2014-07-06,631.77197265625,10080000.0,8258179219.5,163144.0,59986.0,16818461371.1611,12991150.0
2014-07-07,635.4630126953125,17813600.0,8108140914.15,192201.0,70042.0,16818461371.2,12995200.0
2014-07-08,622.5700073242188,10005500.0,8120056625.75,160879.0,70117.0,16818461371.2,12995100.0
2014-07-09,625.2210083007812,9819150.0,8118679450.9,157335.0,64146.0,16818461371.1611,13003025.0
2014-07-10,624.8259887695312,15880700.0,8020234276.55,145718.0,59949.0,16818461371.2,13006775.0
2014-07-11,616.6619873046875,16467100.0,8220889623.03,145144.0,59077.0,16818461371.2,13007150.0
2014-07-12,631.8809814453125,13329000.0,8245635913.62,134802.0,53123.0,16818461371.1611,13014750.0
2014-07-13,634.2169799804688,11291000.0,8154265678.05,133673.0,59877.0,17336316978.5,13018375.0
2014-07-14,626.56201171875,12706800.0,8062877467.88,151679.0,62761.0,17336316978.5,13019000.0
2014-07-15,619.9959716796875,10873200.0,8094883398.7,154269.0,67767.0,17336316978.5078,13025950.0
2014-07-16,622.0130004882812,13182400.0,8034806880.0,146474.0,68638.0,17336316978.5,13030225.0
2014-07-17,616.5390014648438,16576700.0,8119394872.88,141439.0,66233.0,17336316978.5,13030875.0
2014-07-18,622.3690185546875,14158100.0,8196212862.38,141523.0,58490.0,17336316978.5078,13038500.0
2014-07-19,629.166015625,7222030.0,8195599906.88,176955.0,54742.0,17336316978.5,13042750.0
2014-07-20,628.5590209960938,5760120.0,8137808455.0,135230.0,52001.0,17336316978.5,13042950.0
2014-07-21,623.9500122070312,10711900.0,8118204690.85,135234.0,66921.0,17336316978.5078,13050050.0
2014-07-22,622.2730102539062,9602880.0,8111799945.9,155345.0,68901.0,17336316978.5,13053700.0
2014-07-23,621.1229858398438,11056600.0,8086153117.5,150217.0,66883.0,17336316978.5,13057425.0
2014-07-24,619.4959716796875,20917200.0,7857489687.3,149324.0,63135.0,17336316978.5078,13054725.0
2014-07-25,601.5120239257812,12279500.0,7851574790.25,130299.0,57528.0,18736441558.3,13064850.0
2014-07-26,601.5419921875,10752900.0,7784669228.12,163986.0,56333.0,18736441558.3,13068875.0
2014-07-27,595.6719970703125,7774230.0,7761289328.8,162972.0,59561.0,18736441558.3102,13066550.0
2014-07-28,594.1370239257812,19316400.0,7656826296.65,147327.0,64697.0,18736441558.3,13076000.0
2014-07-29,585.552001953125,11275400.0,7646390352.5,151806.0,61607.0,18736441558.3,13080375.0
2014-07-30,584.7420043945312,14898800.0,7420859009.27,156102.0,67721.0,18736441558.3102,13078650.0
2014-07-31,567.3679809570312,22467900.0,7670841007.38,146378.0,69283.0,18736441558.3,13088050.0
2014-08-01,586.2020263671875,18215900.0,7786796032.4,133227.0,67915.0,18736441558.3,13092275.0
2014-08-02,594.8980102539062,8359080.0,7716181168.97,121519.0,52550.0,18736441558.3102,13091075.0
2014-08-03,588.8930053710938,9917990.0,7683520602.05,122118.0,63052.0,18736441558.3,13099450.0
2014-08-04,586.2329711914062,9867570.0,7713117797.75,166966.0,67847.0,18736441558.3,13102750.0
2014-08-05,589.010986328125,10790800.0,7671275261.9,168882.0,78820.0,18736441558.3102,13102925.0
2014-08-06,585.9520263671875,14497900.0,7663383046.48,153189.0,70732.0,18736441558.3,13110500.0
2014-08-07,584.64599609375,11131400.0,7721014780.4,151292.0,69913.0,19729645940.6,13114525.0
2014-08-08,588.875,11072000.0,7771958457.93,149498.0,62960.0,19729645940.5771,13114900.0
2014-08-09,592.469970703125,7922070.0,7732619577.2,176751.0,58486.0,19729645940.6,13123325.0
2014-08-10,589.1719970703125,7555310.0,7757394871.03,161536.0,57913.0,19729645940.6,13127875.0
2014-08-11,591.281982421875,14764200.0,7567178699.6,170341.0,78844.0,19729645940.5771,13127050.0
2014-08-12,576.5120239257812,13978200.0,7481336242.8,173743.0,75011.0,19729645940.6,13136325.0
2014-08-13,570.3770141601562,25777500.0,7181459812.45,168931.0,75738.0,19729645940.6,13140575.0
2014-08-14,546.1810302734375,35803900.0,6649282619.7,165350.0,69698.0,19729645940.5771,13138975.0
2014-08-15,511.1380004882813,25598300.0,6533519506.5,161700.0,75339.0,19729645940.6,13148925.0
2014-08-16,497.8259887695313,22832500.0,6833965309.5,180542.0,67974.0,19729645940.6,13153050.0
2014-08-17,519.1420288085938,24300900.0,6468997660.75,179878.0,67980.0,19729645940.5771,13150700.0
2014-08-18,491.5069885253906,50783800.0,6072259848.0,172107.0,75458.0,19729645940.6,13162575.0
2014-08-19,461.4800109863281,38422400.0,6387510426.38,163890.0,74740.0,23844670038.8,13163225.0
2014-08-20,485.0719909667969,46527600.0,6741573447.0,163469.0,75470.0,23844670038.8033,13170725.0
2014-08-21,510.4490051269531,49444200.0,6812929385.67,156481.0,68234.0,23844670038.8,13174750.0
2014-08-22,517.5809936523438,36563900.0,6772889206.18,135772.0,66998.0,23844670038.8,13175050.0
2014-08-23,513.3939819335938,25171900.0,6564528885.0,128246.0,55023.0,23844670038.8033,13182775.0
2014-08-24,498.2850036621094,19441700.0,6700963066.7,148320.0,66411.0,23844670038.8,13186125.0
2014-08-25,508.2200012207031,18356700.0,6626339377.6,163922.0,69894.0,23844670038.8,13190275.0
2014-08-26,502.54400634765625,23235100.0,6748171027.0,163451.0,74318.0,23844670038.8033,13187050.0
2014-08-27,512.1890258789062,22648500.0,6744868296.2,166074.0,69208.0,23844670038.8,13198825.0
2014-08-28,510.8840026855469,19862000.0,6703031046.25,145588.0,68628.0,23844670038.8,13198975.0
2014-08-29,508.4249877929688,17624800.0,6714458468.0,140682.0,63834.0,23844670038.8033,13207275.0
2014-08-30,508.5899963378906,9424070.0,6660385522.73,172302.0,59751.0,23844670038.8,13212150.0
2014-08-31,502.9049987792969,44632300.0,6312801959.75,162588.0,57755.0,27428630902.3,13211000.0
2014-09-01,477.7869873046875,20432000.0,6276309535.35,167302.0,71539.0,27428630902.2579,13219475.0
2014-09-02,474.4750061035156,23337900.0,6311703012.15,148218.0,72036.0,27428630902.3,13223450.0
2014-09-03,476.8710021972656,13342200.0,6315859936.3,152304.0,71868.0,27428630902.3,13222875.0
2014-09-04,477.6799926757813,26081400.0,6477467310.0,153958.0,67048.0,27428630902.2579,13231350.0
2014-09-05,489.6650085449219,15302500.0,6395641761.75,143414.0,67529.0,27428630902.3,13235550.0
2014-09-06,483.3410034179688,10601400.0,6417500778.0,214360.0,63369.0,27428630902.3,13235250.0
2014-09-07,485.1289978027344,8994050.0,6385589802.05,212749.0,71754.0,27428630902.2579,13243475.0
2014-09-08,481.8110046386719,30238000.0,6285637995.0,173414.0,79868.0,27428630902.3,13246775.0
2014-09-09,474.8800048828125,21447800.0,6296101902.0,164564.0,81812.0,27428630902.3,13247275.0
2014-09-10,475.4840087890625,22787800.0,6352285708.38,155747.0,67673.0,27428630902.2579,13254725.0
2014-09-11,479.6170043945313,16852900.0,6359504769.1,148941.0,66303.0,27428630902.3,13258750.0
2014-09-12,479.5820007324219,15437200.0,6334873397.93,136734.0,68384.0,27428630902.3,13259225.0
2014-09-13,477.7929992675781,15588000.0,6353614253.55,132966.0,66033.0,27428630902.2579,13267425.0
2014-09-14,479.1170043945313,13105500.0,6340778581.7,161269.0,74142.0,29829733124.0,13271125.0
2014-09-15,477.7650146484375,15345200.0,6309195217.65,186658.0,78666.0,29829733124.0,13271200.0
2014-09-16,474.8619995117188,16797300.0,6187570806.23,182666.0,79784.0,29829733124.0404,13280075.0
2014-09-17,465.864013671875,21056800.0,6073910020.75,168204.0,79754.0,29829733124.0,13284700.0
2014-09-18,456.8599853515625,34483200.0,5638918842.0,149539.0,77364.0,29829733124.0,13283250.0
2014-09-19,424.1029968261719,37919700.0,5246779620.6,143062.0,62315.0,29829733124.0404,13293075.0
2014-09-20,394.6730041503906,36863600.0,5436072002.0,172794.0,63151.0,29829733124.0,13297450.0
2014-09-21,408.0849914550781,26580100.0,5303651274.83,175943.0,59800.0,29829733124.0,13295250.0
2014-09-22,399.1000061035156,24127600.0,5349637033.8,170784.0,71140.0,29829733124.0404,13305150.0
2014-09-23,402.0920104980469,45099500.0,5798754888.52,171434.0,81104.0,29829733124.0,13309225.0
2014-09-24,435.7510070800781,30627700.0,5632911450.62,167940.0,74974.0,29829733124.0,13307450.0
2014-09-25,423.156005859375,26814400.0,5479902023.0,168665.0,73278.0,29829733124.0404,13317075.0
